Raghu Nandan Mandal,vma ms ar glpj ehhr emrjmpml vhhni?
Andy Maurer,wkg kt gs chpi fees fksikpkh weenq?
Peter Naur,vkd kt da jbph grra gkahkpkb vrrnq?
Georg Nees,vkd ks dr jboh uqqr ukrhkokb vqqmp?
Bill Plager,vkh kr hd jgna uood ukdaknkg voobc?
Peter Powell,wld lt da kbqi vrra vlailqlb wrrog?
Tommy Sale,wlu lt us khqi vccs vlsilqlh wccog?
Igor Sergun,vmd mt ds lfpj grrs gmsjmpmf vrraq?
Ted Stanley,wku kt us cbpi vqqs vksikpkb wqqng?
Tom Allin,vls lr sq jkph uccq ulqhlplk vccfe?
Frank Armitage,vab as br mjek uffr uarkaeaj vffgp?
Jan Aronsson,vkd ks dr ijog uqqr ukrgkokj vqqnp?
Robert Balser,vka kt as jdpc uqqs uksckpkd vqqng?
Fernando Barrachina,vac ar cq fbnh uppq uaqhanab vppko?
Stephen W. Bosworth,wnj nu jd mcrh vttd vndhnrnc wttps?
Colin Butler,vmj mt js liqf grrs gmsfmqmi vrrdc?
Rusinš Martinš Freivalds,kia iv au mjsn bffu biunisij kffdl?
Michel Galabru,vmj ms jr leoi kaar kmrimome vaabf?
Long John Hunter,voj ot js niql grrs gosloqoi vrrpa?
S. H. Kapadia,vks kr se fjch uooe ukehkckj voogn?
Jorge Lepra,vlc lr cg keoi uppg ulgilole vppnf?
Maja Maranow,wld ls dr jkph vaar vlrhlplk waaoq?
Riley Martin,wma mt as ldqj vffs vmsjmqmd wffbc?
Achim Mentzel,wmt ms tr lfpk veer vmrkmpmf weedj?
Red Parker,via ir ad cbfg uood uidgifib vooln?
Donald J. Parsons,vmh ms hg alqj urrg umgjmqml vrrpe?
Marjorie Pizer,wmc ms ch lgpj vaah vmhjmpmg waafq?
Joseph Ritz,wog ou ge ndql vsse voeloqod wsshr?
John Roberts,vme mt es lgpf urrs umsfmpmg vrroq?
Andres Rodriguez,wnd nu dt ceql jsst jntlnqne wsshr?
Leo Rucka,vkd ks dr jbgi eppr ekrikgkb vppna?
Gavriel Salomon,cod ot ds nfrl vjjs voslorof cjjeg?
Alexander O. Shirley,xog ou gt fcrm wsst wotmoroc xsskb?
Antonio Soto Díaz,wlu lt us gkpi vrrs vlsilplk wrreq?
Robert Stigwood,wma mu at jdpc vrrt vmtcmpmd wrrgq?
Edhi Sunarso,vmi mt is bapk frrs fmskmpma vrrdq?
André Turcat,vjd jt ds cioh fqqs fjshjoji vqqmp?
Mamdouh Abdel-Alim,vls lr sq chog eaaq elqglolh vaaji?
Bob Armstrong,vmd mt ds klqa uees umsamqml veeor?
María Lorenza Barreneche,wmc ms cr lfqi vaar vmrimqmf waaod?
Pierre Boulez,wmd mt da lcqe grra gmaemqmc wrrbh?
Nicholas Caldwell,wmt ms tr ikpl vqqr vmrlmpmk wqqbf?
Agapito Robleda Castro,vng nt gc kjqh urrc unchnqnj vrrdi?
Patrick Crofton,vid is da lmgk urra uiakigim vrreq?
Christine Lawrence Finney,xlc lv cu ohrn wssu wlunlrlh xssdi?
John Freebairn,vef er fq lgnh uppq ueqheneg vppjo?
Percy Freeman,wfc fs ca kbpj vgga vfajfpfb wggnq?
Albert Gubay,wle lu et kdpc hqqt hltclpld wqqnb?
Rudolf Haag,vfa fs ar cloj bppr bfrjfofl vppme?
Lev Nikolayevich Korolyov,col ot ls nbfm wrrs wosmofob crrea?
Jean-Paul llier,vmi ms ie lbpj fqqe fmejmpmb vqqhg?
George MacIntyre,wnd nt ds mbql vees vnslnqnb weehr?
Tancrède Melet,vke ks er fgpj uhhr ukrjkpkg vhhni?
Gerry alley,wjc js cr ibng voor vjrgjnjb woolf?
Uche Okeke,vjs jr sq idfh aooq ajqhjfjd vooln?
Antônio Pompêo,vls lr sf jkph uggf ulfhlplk vggdq?
Michael Purcell,vmj ms jh lfpk iaah imhkmpmf vaabg?
Jay Ritchie,wld lt ds kinj vpps vlsjlnli wppeo?
Anatoly Roshchin,wog ou gt mnrl vsst votloron wsske?
Elizabeth Swados,xnv nu vt kaqf wrrt wntfnqna xrrcb?
Keith Thiele,vks kr sq jbah unnq ukqhkakb vnncf?
Alex Timpson,wou ot uh ncsl vggh vohlosoc wggfb?
Hanna-Marie Weydahl,xne nt es jgql wdds wnslnqng xddfk?
Norm Wolfinger,wgc gs cr njql vddr vgrlgqgj wddhf?
Robert D. Acland,vka ks ar fdpc uqqr ukrckpkd vqqni?
Maliheh Afnan,vgr gq rp kfni uaap ugpigngf vaadc?
Alfredo "Chocolate" Armenteros,vcd ct ds fern ukks ucsncrce vkkpb?
Douglas Greer,vlh lt hs aipj cqqs clsjlpli vqqne?
Pat Harrington,vne ns ea lmpj urra unajnpnm vrrfq?
Florence King,vad ar dq mehl uppq uaqlahae vppib?
Serena Sinclair Lesley,wlc lt cs kbpj vqqs vlsjlplb wqqfh?
Hayes McClerkin,woi ot is ndjm vffs vosmojod wffkh?
Christy onnor Jnr,woc ou ct mnql vsst votloqon wssdr?
Silvana Pampanini,dmt ms tg klqi vhhg vmgimqml dhhbc?
Ioannis Petridis,vmi mt if jgqk ussf umfkmqmg vssar?
Sol Polansky,wmt ms td klgi vrrd vmdimgml wrrpc?
Qian Min,vjr ja rq hinf ueeq ujqfjnji veebo?
Marion Studholme,vpc pu ct jmsn iaat iptnpspm vaadl?
Nivaria Tejera,cle lt es kgoi vqqs vlsilolg cqqbp?
Labhshankar Thakar,vmh mt hs klgc uqqs umscmgml vqqoa?
Robert D. Timm,vka ks ar fdoc uhhr ukrckokd vhhgp?
Yves Vincent,blv lu vt kcpj wrrt wltjlplc brreq?
Zbigniew Zychowicz,ynu nt us mfpb xrrs xnsbnpnf yrrcq?
Brahim Chergui,vlb ls br khna jffr jlralnlh vffeo?
Patrick Connolly,wod ot da mngl vssa voalogon wssej?
André Courrèges,vld lt ds cipk grrs glsklpli vrrnq?
Robert M. Cundick,vna nt as jdlc hffs hnscnlnd vffkr?
Paddy Doherty,wlh lt ha cgpj vrra vlajlplg wrrnq?
Michael J. Egan,vmr mq rp lfnk uaap umpkmnmf vaabg?
Bill Foster,vdi dt is lhpa uqqs udsadpdh vqqbc?
Joaquín Gamboa Pascoe,vot od tj nmri ehhj eojiorom vhhqs?
Robert Goossens,vla lt as kdpc urrs ulsclpld vrrnq?
Alwin Albert Hafner,wkh kt hs mgpf vqqs vksfkpkg wqqdb?
Alan Haven,ejs jr sq ifng vooq vjqgjnjf eoolb?
John Johnson,vks kr sq ijng uppq ukqgknkj vppmo?
Kitty Kallen,wlt ls tr kgai vppr vlrilalg wppbf?
Judith Kaye,wmu mt us cjgk bpps bmskmgmj wppdo?
István Komáromi,doi ou it mnfk vhht votkofon dhhas?
Richard Libertini,vla ls ar fioh uppr ulrhloli vppbg?
Cristian Moisescu,vnb nu bt mjrl khht kntlnrnj vhhcs?
William H. ell,wks kr sq jgnh veeq vkqhknkg weebc?
Houshang Ostovar,ioj ov ju mnrk cttu coukoron ittps?
Jit Samaroo,vmg mt gs klpi uffs umsimpml vffbq?
Ashraf Pahlavi,hed et df lmpj vqqf vefjepem hqqig?
Mufti Mohammad Sayeed,wcv cu vt ilqm baat bctmcqcl waaer?
Troy Shondell,wnb nu bt hirl vsst vntlnrni wsspj?
Sergey Shustikov,lqc qw cv pbjn gttv gqvnqjqb lttis?
Sergei Simonov,inc nt cs mbqk vffs vnsknqnb iffer?
Anton Srholec,vmf mt fs liqk urrs umskmqmi vrroh?
Anna Synodinou,wlu lt us fkpi hrrs hlsilplk wrrgq?
János György Szilágyi,xpg pu gt norl wsst wptlprpo xssij?
Yeow Chai Thiam,xmu mt us lbpk wjjs wmskmpmb xjjhq?
Jesús María Ramón Valdés,hmf mt fs jbqk vdds vmskmqmb hddpi?
Sir Christopher Wallace,woc ou ch nirm vssh vohmoroi wssbl?
Hansrudi Wäscher,wme mu et gkpl frrt fmtlmpmk wrrhq?
Valerio Zanone,ame mt es ldqj wrrs wmsjmqmd arrfc?
Hamdy Ahmed,wis ir sq dfmg vccq viqgimif wcckn?
Otis Clay,wlu lt us jkpi vqqs vlsilplk wqqcf?
Maria Teresa de Filippis,vic it ck hfql uaak uikliqif vaadj?
Oscar Fritschi,vfe ft es kloj uqqs ufsjfofl vqqgp?
Ida Gaskin,vks kr sq bjfh uooq ukqhkfkj vooan?
Alessandro Ghinami,vog os gr fcqm ullr uormoqoc vllkb?
M. O. Joseph,vls lr sf keoi uaaf ulfilole vaanp?
Medea Jugeli,vls lr sq cbnj faaq flqjlnlb vaaih?
Gunaram Khanikar,vne ns er lmgj bffr bnrjngnm vffip?
Diana Mitchell,vls lr sq aiok ueeq ulqkloli veebj?
German Moreno,vkc kr cq jboh uddq ukqhkokb vddmp?
Royal Parker,wla ls af khgi vqqf vlfilglh wqqoe?
Paddy Reid,wje js ea cfnh vppa vjahjnjf wppgo?
Red Simpson,vma ms ag cbqk uffg umgkmqmb vffer?
Brett Smiley,wmb mu bt lcqa vfft vmtamqmc wffgh?
Piet Steenkamp,vmt ms ta lcgj uiia umajmgmc viibq?
Carlos Milcíades Villalba Aquino,kpc pm cu ijtl nggu npulptpj kgghd?
Barbara Allyne Bennet,wkc kt cs jgpa vqqs vksakpkg wqqnd?
Myra Carter,wjc jt cs igoh vaas vjshjojg waamp?
Merab Chigoev,kmc ms cr lboe vaar vmremomb kaahp?
Lawrence H. Cohn,wld ls dr kepj vqqr vlrjlple wqqna?
Cielito del Mundo,vmt ms tr gcql ihhr imrlmqmc vhhbd?
Hamada Emam,vhr hq rp delf uccp uhpfhlhe vccjm?
Peter Gavin Hall,god ot da nbql vrra voaloqob grrhk?
John Harvard,glf ls fr hkoi vqqr vlrilolk gqqnp?
Gareth Hoskins,voc ot cs ndil urrs uosloiod vrrjq?
Johnny Jordan,wlf ls fr gkoi vqqr vlrilolk wqqnp?
Mike McGinnity,wmt ms tr ldck vaar vmrkmcmd waabp?
Robert Naegele,vla ls ar kdpc uqqr ulrclpld vqqni?
Umberto Raho,vle lt es kdpc abbs alsclpld vbbnq?
Lance Rautzhan,wmf mu ft leqk grrt gmtkmqme wrroa?
José María Rivas,hmf mt fs klpi vdds vmsimpml hddgq?
Gianni Rondolino,vle lr eq gkoi uppq ulqilolk vppbh?
Paul-Marie François Rousset,vif iu fa phtn ceea cianitih veegd?
Angus Scrimm,vmg mt gs klpj diis dmsjmpml viihq?
Beau St. Clair,vlj lu jt kbpa dqqt dltalplb vqqih?
St Jovite,elu lt us kgoi vqqs vlsilolg eqqfp?
Ed Stewart,wjg ju gt baoh vqqt vjthjoja wqqmp?
Vicente Troudart,amg mu gt jdql isst imtlmqmd assbr?
Peggy Willis-Aarnio,xpj pu ja obsm wtta wpampspb xttfg?
Zelimkhan Yaqub,xpu pk ut obfm leet lptmpfpb xeedc?
Abbas Bahri,vje js er himb uoor ujrbjmji voofn?
Wim Bleijenberg,wni ns ir mfpd vccr vnrdnpnf wccbe?
David Bowie,cjt js tr ahne wppr wjrejnjh cppdo?
Bård Breivik,fjb js br cdga voor vjrajgjd fooen?
Alton Brown,wlg lt gs jkqf vrrs vlsflqlk wrrob?
Ann Z. Caracristi,wle lu et jkpi vrrt vltilplk wrrfq?
Charles Congden Carpenter,vod ot dl kfrn ussl uolnorof vsspe?
Teofil Codreanu,vdi dt is hbqm lrrs ldsmdqdb vrref?
Jeanne Córdova,ikf ks fr gboj vqqr vkrjkokb iqqnp?
Carolyn Denning,wmc ms cr hipl vqqr vmrlmpmi wqqje?
Michael Galeota,vms mr sq lfok uaaq umqkmomf vaabg?
Hernán Gamboa,vlc lr cq kboh uggq ulqhlolb vggmp?
Ulrich Hahnen,vlc ls cr kioj appr alrjloli vppdb?
Ralph Hauenstein,voa ou ad ngrl fssd fodlorog vsskc?
Alex Hickman,wms mr sq lchk viiq vmqkmhmc wiifb?
Francis Thomas Hurley,wab av bu qntp lkku laupatan wkkfm?
George Jonas,vld ls dr kboi uqqr ulrilolb vqqnp?
Kalevi Lehtovirta,enj nt js mdak vqqs vnsknand eqqfc?
Anthony Mellows,xov ou vt nhsl wggt wotlosoh xggqi?
Connie Mhone,vkr kq rp jeni uffp ukpiknke vffdo?
Bob Oatley,wjt js tr ifoa vppr vjrajojf wppme?
Arthur S. Obermayer,wnb nv bu mirh ejju enuhnrni wjjps?
Dick Spady,wkt ks tf ajdi vppf vkfikdkj wppbo?
John Stokes,vmt ms tr lhgj uqqr umrjmgmh vqqop?
The Wolfman,wgt gs tr mcqk vhhr vgrkgqgc whhof?
Cornelis Zitman,woc ou ct nesm vkkt votmosoe wkkgf?
Yusuf Zuayyin,xdv du vt klpi brrt bdtidpdl xrrgq?
Budi Anduk,vjs jr sq ciga booq bjqajgji voodn?
Reginaldo Araújo,vma mr aq hbok uppq umqkmomb vppdg?
Elizabeth Aston,wnu nt us maqf vrrs vnsfnqna wrrcb?
Sylvan Barnet,dmh mv hu lirg wssu wmugmrmi dsspc?
Robert Coates,vja jt as idoc uqqs ujscjojd vqqmp?
Sir Kenneth Corfield,vkc kt cs medo urrs uksokdke vrrbl?
John Easter,vmi mt is lepj urrs umsjmpme vrroq?
Berge Furre,vec es cr ibma foor feraemeb vookn?
Monte Irvin,hmg mt gs leqj vaas vmsjmqme haafr?
Yevgeny Kotlov,cnu nt us mbfk wrrs wnsknfnb crrpi?
Albert Onyembo Lomandjo,wne nt es kdrc vjjs vnscnrnd wjjqb?
Stanley Mann,wlu lt us kfqi vhhs vlsilqlf whhoe?
John B. Mansbridge,voi os ir kmpe uffr uoreopom vffjq?
David Margulies,cnf nu ft ajql heet hntlnqnj ceedi?
Chuck Pitcock,vmt ms te kldj cqqe cmejmdml vqqfp?
János Radványi,hne nu et gmqk wsst wntknqnm hssjr?
Don Strauch,vmf mu ft alqk hsst hmtkmqml vssor?
Gunnel Vallquist,fov oh vu ndrl bssu boulorod fssie?
Gian Bazzi,wjs jr sq hime vooq vjqejmji woobn?
Robert Black,vka ks ar jdic uppr ukrckikd vppnf?
James L. Browning,wph pt hs odrg vccs vpsgprpd wcclf?
Ivan Bukavshin,bmu mt us klge fqqs fmsemgml bqqap?
Rose Chibambo,vla ls ar kdoh ujjr ulrhlold vjjgp?
Marian Czapla,wmc ms ch klqj vaah vmhjmqml waadi?
Gastón Guzmán,wmv mu vt klqi fhht fmtimqml whhor?
Brian Johnson,vmb ms br kloa uqqr umramoml vqqcp?
Ruth Leuwerik,wna nu at mfik bqqt bntkninf wqqhe?
Witold Manczak,xou ot us fnlm wggs wosmolon xggbe?
Tommy Mulgrew,xoh ov hu nisl eccu eoulosoi xccqf?
Meg Mundy,wkt ks tr fboi daar dkrikokb waamp?
William Needles,wlt ls tr hgpj veer vlrjlplg weebc?
Milorad Rajovic,ime ms er glpk vaar vmrkmpml iaabc?
Dave Sime,cjt js tr adnh vggr vjrhjnjd cggfo?
Andrew Smith,wnd nu dt ceql vhht vntlnqne whhir?
John Stevens,hmu mt us lgpj vrrs vmsjmpmg hrroq?
Melania Ursu,vmh mt hs lbqj gaas gmsjmqmb vaafc?
Carolyn D. Wright,xpc pu ct horn wsst wptnprpo xssje?
Nikos Panayotopoulos,wpv pu vf nocl jttf jpflpcpo wttbk?
Luis Arroyo,wmf mu ft klqi brrt bmtimqml wrrca?
Brian Bedford,vhb hr bq gfna uppq uhqahnhf vppco?
William Craig,wlg ls gr jkoi veer vlrilolk weebc?
Giorgio Gomelsky,wod ot ds nfil vees vosloiof weebg?
Bern Herbolsheimer,vnc ns cr mbqa ujjr unranqnb vjjig?
J. F. R. Jacob,vbc br cq himg uooq ubqgbmbi vooln?
Sir Albert McQuarrie,vnc nk cu mgrf liiu lnufnrng viibe?
Conrad Phillips,vnd ns dg fmql urrg unglnqnm vrrij?
Lawrence Phillips,wnd nt dh meql vrrh vnhlnqne wrrja?
Vladimir Pribylovsky,apg pu gh domi wffh wphipmpo affeb?
Addepalli Ramamohana Rao,vng nr gd bcql uhhd undlnqnc vhhfe?
Mike Salmon,vms mr sq ldcj uaaq umqjmcmd vaabg?
Jim Simpson,vms mr se klpi ucce umeimpml vccbq?
Zaharije Trnavcevic,jnd nu dt mgpl wrrt wntlnpng jrreq?
G. A. Vadivelu,ckt ks tr dfni hoor hkriknkf cooeg?
Lois Weisberg,wmh mt hs lfpg vqqs vmsgmpmf wqqca?
Tera Wray,xjc ju ct ibog wqqt wjtgjojb xqqmp?
René Angélil,vka kr aq jbnh uooq ukqhknkb voogf?
George Carroll,vjd jr dq ibnh uooq ujqhjnjb voolg?
Franco Citti,vab as br jkoi uqqr uariaoak vqqgp?
James Hannah,vks kr sq jdnh uccq ukqhknkd vccmo?
Al Hart,vjd js dr hinf uoor ujrfjnji voolb?
Glyn W. Humphreys,xqj qv ji pktn ghhi gqinqtqk xhhrb?
Anna Lærkesen,vkd ks dr jfeh uppr ukrhkekf vppnc?
Franco Oppo,vab ar bg ijoh uqqg uaghaoaj vqqmp?
P. M. K. Raghunath,vod ot da mnck hbba hoakocon vbbpr?
Alan Rickman,vld lr dq jkgi uhhq ulqilglk vhheb?
Shaolin,vls lr sq jkoh uppq ulqhlolk vppfe?
Robert Banks Stewart,wma mu at ldhc vsst vmtcmhmd wsspr?
Sergio Vacchi,gmc mt cs lbok vqqs vmskmomb gqqep?
Rajesh Vivek,gma mt as ldij vpps vmsjmimd gppho?
Ellen Meiksins Wood,wnt ns tr jafl vddr vnrlnfna wddeb?
Leonid Zhabotinsky,xpv pu vt fbmj wsst wptjpmpb xssea?
Tunku Alif Hussein Saifuddin Al-Amin,vhu ht us lkdn bmms bhsnhdhk vmmgf?
Francisco X. Alarcón,wab at bs lmqk vrrs vaskaqam wrrfj?
Peter Atteslander,vld lt da ibqj urra ulajlqlb vrrog?
James Birren,vlh ls hr kdof uccr ulrflold vccgp?
Daniel Joseph Bohan,vns nr sj aepl uqqj unjlnpne vqqdf?
Noreen Corcoran,vic ir cq hdng uppq uiqginid vpplo?
Robert Darène,vja js ar fdoc uqqr ujrcjojd vqqmp?
Robin Fletcher,vfa fs ar mhpc uqqr ufrcfpfh vqqdg?
Anil Ganguly,wlt ls tr jkoh fppr flrhlolk wppcd?
Marie L. Garibaldi,vkc kr cq ienh uaaq ukqhknke vaadf?
Dan Haggerty,wlg lt gs afoj vqqs vlsjlolf wqqmp?
Pete Huttlinger,voj ot ja nbql erra eoaloqob vrrgf?
Avrom Isaacs,blc lt cs jkpi vees vlsilplk beefq?
Ken Judge,vks kr sq fbai eooq ekqikakb voomn?
Andrzej Kotkowski,xpd pv du cfhn wttu wpunphpf xttms?
P. J. Mara,vje jr ea hinf ucca ujafjnji vccmo?
Rex Morgan,wla ls ar kbpi vddr vlrilplb wddnq?
John J. Pruis,vof ot fe mnqk gsse goekoqon vsshr?
Alexandre Reza,xkg kt gs fcpi wqqs wksikpkc xqqnb?
Oleksandr Shevchenko,kni nt is hcdm vrrs vnsmndnc krrpb?
Grzegorz Strouhal,wob ov bu ndrl hssu houlorod wsspk?
Manuel Velázquez,gmu mi ut lerj daat dmtjmrme gaapf?
Aristide von Bienefeldt,hlb lu bt fgrk vsst vltklrlg hsscm?
Buzzy Wilkinson,ypw pv wu noha bttu bpuaphpo yttfg?
Joannis Avramidis,gnh nt hs jmqk viis vnsknqnm giier?
Joan Balzar,wlh ls hr jkpe vqqr vlrelplk wqqof?
Theodor Danetti,vlf ls fr ecoj uqqr ulrjlolc vqqip?
Ananda Chandra Dutta,vkf kt fs cjoi gqqs gksikokj vqqmp?
Thor Furulund,ved et ds imqk frrs feskeqem vrrog?
Hubert Giraud,vle lt es jdnc bpps blsclnld vppho?
Bob Harkey,wke ks er jgfa vppr vkrakfkg wppmo?
Joe Hergert,vle ls er kcni uppr ulrilnlc vppmo?
Georgie Lamon,vmd mr dq lbpj uhhq umqjmpmb vhhef?
Gary Loizzo,xmc mt cs klpi wqqs wmsimpml xqqge?
Ted Marchibroda,vlf ls fr cboj uddr ulrjlolb vddip?
Rudy Migay,wla lt as ckoi bees blsilolk weefp?
John Mills,vns nr sq lmpj ueeq unqjnpnm veefg?
Carmelau Monestime,voc ou ct nesm gddt gotmosoe vddlf?
Jean-Noël Rey,wlg ls gr kbpi vqqr vlrilplb wqqof?
Lloyd Rudolph,wme mt eg dlqj frrg fmgjmqml wrroa?
Leonidas B. Young,wnu nt us fbqi krrs knsinqnb wrrea?
Reza Ahadi,wja js ar fbmh voor vjrhjmjb woogn?
Peggy Anderson,wmh mt ha gbqk vssa vmakmqmb wssor?
Blowfly,xet es tr ijoa wppr weraeoej xppmb?
Mondli Cele,vkr kq rp dhoj uaap ukpjkokh vaafe?
Olamide David,hks kr sq fgoi vddq vkqikokg hddeb?
Melvin Day,dlt ls tr gbpj waar wlrjlplb daaec?
Jo De Winter,wmi mt is cdpk vrrs vmskmpmd wrrfq?
Geethapriya,wmg mt gf lboj vqqf vmfjmomb wqqhp?
Mic Gillette,vks kr sq jfni uaaq ukqiknkf vaabe?
Dale Griffin,vhf hr fq adnj uooq uhqjhnhd voogc?
Gulch,vjs jr sq himg bnnq bjqgjmji vnnkc?
Gottfried Honegger,vde ds er hgol uqqr udrldodg vqqfp?
Carina Jaarnek,vkc kr cq jghi uooq ukqikhkg voodn?
Raymond Laborde,wla ls ar gjqi vddr vlrilqlj wddoh?
Stephen Levine,hnu nt ud mcqk vrrd vndknqnc hrrig?
Jules Le Lievre,gmh mu ht ldpj bqqt bmtjmpmd gqqfc?
Sherron Mills,vnd ns dr mcqk uggr unrknqnc vgghi?
Ion Pan?uru,vlg ls gd jkph frrd fldhlplk vrraq?
Delphine Parrott,vni ns id abql urrd undlnqnb vrrfc?
Billy Quinn,wlt le ts jkpa fqqs flsalplk wqqbc?
V. Rama Rao,ajb js br hiof vddr vjrfjoji addmp?
Josef Rösch,vef es fr kdnj uppr uerjened vppmo?
Angus Ross,vlf lt fs jkph drrs dlshlplk vrrnq?
Ramblin Lou Schriver,mpa pu at onsd icct iptdpspn mccfe?
Francis B. Schulte,vab au bt nmqh jrrt jathaqam vrrfk?
Mike Sharpe,vmh ms hi ldcj uaai umijmcmd vaabp?
John Taihuttu,vmt ms tr kloi hqqr hmrimoml vqqgp?
Sudhindra Thirtha,vmg mu gt clpj brrt bmtjmpml vrreq?
Jeno Váncsa,ekt ks tr jboi vqqr vkrikokb eqqnp?
Leila Alaoui,vjs jr sq ibng fooq fjqgjnjb vooca?
António de Almeida Santos,vmt ms tr fgqk uiir umrkmqmg viidh?
Johnny Bach,wks kr sq ijnf vppq vkqfknkj wppmo?
Terence Cook,vkc ks cr jbgi uqqr ukrikgkb vqqnp?
Pierre DesRuisseaux,wld lu da ecpj grra glajlplc wrrbq?
Glenn Frey,wef es fr kcoi vppr verieoec wppmb?
Karsten Isachsen,vmc mt cs lfak uqqs umskmamf vqqhp?
Andy Dog Johnson,wmt ms tr cloj vqqr vmrjmoml wqqnp?
Lars Roar Langslet,vmc mt cs lhqj urrs umsjmqmh vrroa?
Armando Loaiza,wmb ms br elqj vccr vmrjmqml wcchg?
Oleksiy Logvynenko,iou ot us ncdl wrrs woslodoc irrfb?
Loredana,vjc jr cq edoh uppq ujqhjojd vppma?
Mike MacDowel,wls lr sq gdck vaaq vlqklcld waabj?
Pablo Manavello,hls lr sa kiqc vffa vlaclqli hffod?
William Morgan,wng ns gr lmqj veer vnrjnqnm weebc?
Else Marie Pade,vlf ls fh iapj uddh ulhjlpla vddgb?
Asha Patil,vlt ls td jkoh uppd uldhlolk vppfg?
Bharat Shah,vjd jt ds hina upps ujsajnji vpplo?
T. S. Sinnathuray,wnh nv hu lmqj gssu gnujnqnm wsscr?
Antonella Steni,vlt ls tr kepi uqqr ulrilple vqqhf?
Michel Tournier,voj ot js nerm iaas iosmoroe vaabf?
Nicolaus Zwetnow,xow ov wu nksm gttu goumosok xttbe?
William G. Bowdler,wmk ms kr ijpg veer vmrgmpmj weebc?
Robert M. Carter,vja js ar idoc uffr ujrcjojd vffmp?
Antonia Churchill,vni nt is lmqk hrrs hnsknqnm vrrej?
John Corcoran,vkf kr fq ijnh uppq ukqhknkj vppmo?
Jean-Philippe Douin,vns nr se ibpl kqqe knelnpnb vqqgh?
Joachim Fernandez,whj hs jr lipn vggr vhrnhphi wggfq?
M. K. A. D. S. Gunawardana,wnj nu jt dmbk gaat gntknbnm waapr?
Yasutaro Koide,wnf nv fu jkhl dssu dnulnhnk wssir?
Claude Lefebvre,igj gt js efoh dpps dgshgogf ippmb?
Laurence Lerner,vjd js dr ieoh cppr cjrhjoje vppma?
Richard Levins,ima mt as fhpl vqqs vmslmpmh iqqbg?
Forrest McDonald,vac at cs idrm uggs uasmarad vggpl?
Sylvia McLaughlin,dpv pu vt norm iggt iptmprpo dggec?
Micole Mercurio,vlg ls gr kfpj haar hlrjlplf vaabe?
Lou Michaels,vmt ms tr lipk cddr cmrkmpmi vddea?
Max Nijman,wks kr sq ijng vaaq vkqgknkj waaeo?
Samuel Odulana Odungade I,vnt ns tr heql dccr dnrlnqne vcckf?
Ettore Scola,vkd kt ds japi uqqs uksikpka vqqng?
Sheila Sim,vks kr sq jcnh uggq ukqhknkc vggde?
William Y. Smith,xnv nu vt lmqj weet wntjnqnm xeebc?
Frank Sullivan,jab au bt mnek grrt gatkaean jrrih?
Herbert L. Abrams,vlc lt cs kbpd uhhs ulsdlplb vhhnf?
Lee Abramson,vle ls er kbqd uffr ulrdlqlb vffoa?
Arch,vhb hr bq fgle unnq uhqehlhg vnnjm?
Bud Beardmore,vjf js fr cdoa bggr bjrajojd vggmp?
Constance Beresford-Howe,wji ju it kgqh vsst vjthjqjg wssor?
Subrata Bose,vkd ku dt jhpc brrt bktckpkh vrrnq?
Mykolas Burokevicius,lpj pv ju okch iaau ipuhpcpk laame?
Chang Yung-fa,wht hs tr jkni gppr ghrihnhk wpplo?
Edmonde Charles-Roux,woi ou it basn lcct lotnosoa wccqj?
Stuart Cowden,wme mv eu ijrl cttu cmulmrmj wttps?
Bairbre Dowling,wmd ms dr fepa vqqr vmrampme wqqci?
Ronald Greenwald,wla ls ar fhpj vqqr vlrjlplh wqqne?
David G. Hartwell,cng nu gt ajpl wqqt wntlnpnj cqqdk?
Hung-ta Chang,vkt ks tr ijnh bppr bkrhknkj vpplo?
Brian Key,wkb ks br jgfa vppr vkrakfkg wppco?
Kingmambo,vlr lq rp jkag ueep ulpglalk veebo?
Valerie Pearl,ake ks eg jdoh vppg vkghkokd appfc?
Eva Schorr,bkh kt hs jaoi vqqs vksikoka bqqmp?
George Weidenfeld,wid is dr gbpl vqqr virlipib wqqfj?
Edward Yourdon,xle lu et baqj hsst hltjlqla xssor?
Ron Collins,vla ls ar jkpi uqqr ulrilplk vqqfe?
Andrew J. Hinshaw,wmd mt ds ceok vqqs vmskmome wqqip?
Bill Johnson,vms mr sq kloa uppq umqamoml vppbc?
Boguslaw Kaczynski,yqw qv wu opia dttu dquaqiqp yttnf?
Gérard Kamanda wa Kamanda,wlb ls br dkei vffr vlrilelk wffnp?
Richard Klinkhamer,vma mr aq fkgl ujjq umqlmgmk vjjbh?
Derrick Todd Lee,vlc ls cr abfk uppr ulrklflb vppdi?
Cabot Lyford,whi ht is jkpc vqqs vhschphk wqqnf?
Harrison McIntosh,vnc nt cs lmqk uhhs unsknqnm vhhdr?
Jerker Porath,vmc ms ce lbdj uqqe umejmdmb vqqop?
Stephanie Rader,vmi mt id jcpk urrd umdkmpmc vrrhq?
Garnet Richardson,vnc nt cs jepm urrs unsmnpne vrrgq?
Mrinalini Sarabhai,vmb ms br klph uaar umrhmpml vaacf?
Robert Sassone,vka kt as jdpc urrs uksckpkd vrrnq?
Val Sears,ajf jt fs ieog vpps vjsgjoje appmc?
Francis Seow,wab at bs lhpk vrrs vaskapah wrrfq?
